venta_id;fecha;producto_id;cliente_id;tienda_id;vendedor_id;cantidad;precio_unitario_x;costo_unitario_x;descuento_porcentaje;venta_neta;costo_total;utilidad;producto;categoria;costo_unitario_y;precio_unitario_y;cliente;ciudad_cliente;segmento;tienda;ciudad_tienda;region;vendedor;tienda_id_vendedor;anio;mes;nombre_mes;periodo
4717;2023-04-29;11;136;4;9;3;519.38;363;10;1402.33;1089;313.33;Juego de sábanas;Hogar;363;519.38;Lucía Quispe;Lima;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;4;April;2023-04
4718;2023-02-28;7;398;4;4;3;522.78;346;0;1568.34;1038;530.34;Lámpara;Hogar;346;522.78;Camila Rojas;Huancayo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2023;2;February;2023-02
4719;2024-10-25;23;326;3;8;2;1081.01;680;10;1945.82;1360;585.82;Crema facial;Belleza;680;1081.01;Carlos García;Arequipa;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2024;10;October;2024-10
4720;2024-02-19;15;472;2;12;2;74.85;55;0;149.7;110;39.7;Zapatillas;Moda;55;74.85;Alex García;Lima;Frecuente;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2024;2;February;2024-02
4721;2025-11-04;5;328;1;6;1;69.39;47;15;58.98;47;11.98;Smartwatch;Tecnología;47;69.39;Luis Flores;Cusco;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2025;11;November;2025-11
4722;2024-04-22;7;427;1;1;4;522.78;346;0;2091.12;1384;707.12;Lámpara;Hogar;346;522.78;Alex Ramírez;Arequipa;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2024;4;April;2024-04
4723;2023-09-24;20;232;4;9;5;479.99;293;5;2279.95;1465;814.95;Tomatodo;Deportes;293;479.99;Ana Quispe;Trujillo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;9;September;2023-09
4724;2023-05-25;20;482;2;2;4;479.99;293;10;1727.96;1172;555.96;Tomatodo;Deportes;293;479.99;Carlos García;Arequipa;Nuevo;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;5;May;2023-05
4725;2023-01-17;7;95;3;13;1;522.78;346;5;496.64;346;150.64;Lámpara;Hogar;346;522.78;Valeria García;Lima;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2023;1;January;2023-01
4726;2025-08-12;21;90;1;11;1;382.02;244;15;324.72;244;80.72;Bicicleta estática;Deportes;244;382.02;Alex Flores;Huancayo;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2025;8;August;2025-08
4727;2023-04-30;25;20;3;3;2;978.48;682;0;1956.96;1364;592.96;Plancha cabello;Belleza;682;978.48;Luis Torres;Arequipa;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2023;4;April;2023-04
4728;2025-09-22;3;194;1;6;3;212.75;123;5;606.34;369;237.34;Teclado;Tecnología;123;212.75;Carlos Torres;Lima;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2025;9;September;2025-09
4729;2025-02-01;26;251;1;1;2;835.82;478;0;1671.64;956;715.64;Set maquillaje;Belleza;478;835.82;Ana Flores;Huancayo;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;2;February;2025-02
4730;2023-02-25;25;252;1;1;3;978.48;682;5;2788.67;2046;742.67;Plancha cabello;Belleza;682;978.48;Ana Rojas;Huancayo;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2023;2;February;2023-02
4731;2023-08-15;7;418;5;10;1;522.78;346;0;522.78;346;176.78;Lámpara;Hogar;346;522.78;Alex Quispe;Lima;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2023;8;August;2023-08
4732;2024-10-26;26;275;4;9;3;835.82;478;10;2256.71;1434;822.71;Set maquillaje;Belleza;478;835.82;Ana Ramírez;Arequipa;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2024;10;October;2024-10
4733;2024-02-10;10;49;3;13;5;1154.83;660;10;5196.73;3300;1896.73;Mesa auxiliar;Hogar;660;1154.83;Carlos Quispe;Cusco;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2024;2;February;2024-02
4734;2024-06-19;16;396;5;5;5;142.24;105;15;604.52;525;79.52;Mochila;Moda;105;142.24;Diego Rojas;Cusco;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2024;6;June;2024-06
4735;2023-12-01;25;265;3;13;5;978.48;682;0;4892.4;3410;1482.4;Plancha cabello;Belleza;682;978.48;Diego Quispe;Cusco;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2023;12;December;2023-12
4736;2024-12-05;21;457;5;5;5;382.02;244;0;1910.1;1220;690.1;Bicicleta estática;Deportes;244;382.02;Carlos Rojas;Trujillo;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2024;12;December;2024-12
4737;2025-03-18;21;341;5;10;4;382.02;244;0;1528.08;976;552.08;Bicicleta estática;Deportes;244;382.02;Lucía Quispe;Cusco;Premium;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2025;3;March;2025-03
4738;2025-07-22;12;182;5;5;1;181.86;114;0;181.86;114;67.86;Casaca;Moda;114;181.86;Ana Ramírez;Huancayo;Premium;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2025;7;July;2025-07
4739;2023-06-29;14;340;1;6;5;361.58;231;5;1717.5;1155;562.5;Jean;Moda;231;361.58;María Ramírez;Lima;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2023;6;June;2023-06
4740;2023-04-30;18;37;2;12;5;377.84;282;15;1605.82;1410;195.82;Mancuernas;Deportes;282;377.84;Diego Torres;Cusco;Nuevo;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2023;4;April;2023-04
4741;2024-09-18;11;33;4;9;1;519.38;363;0;519.38;363;156.38;Juego de sábanas;Hogar;363;519.38;Luis Mendoza;Cusco;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2024;9;September;2024-09
4742;2023-11-10;20;437;3;3;3;479.99;293;5;1367.97;879;488.97;Tomatodo;Deportes;293;479.99;Carlos Torres;Arequipa;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2023;11;November;2023-11
4743;2024-07-21;19;143;3;8;2;244.74;140;0;489.48;280;209.48;Mat yoga;Deportes;140;244.74;Diego García;Arequipa;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2024;7;July;2024-07
4744;2024-11-19;4;127;3;3;3;1059.28;606;0;3177.84;1818;1359.84;Monitor;Tecnología;606;1059.28;Carlos Torres;Huancayo;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2024;11;November;2024-11
4745;2023-11-22;6;223;4;9;1;125.45;96;5;119.18;96;23.18;Parlante;Tecnología;96;125.45;Carlos Quispe;Arequipa;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;11;November;2023-11
4746;2023-07-08;11;137;2;7;2;519.38;363;0;1038.76;726;312.76;Juego de sábanas;Hogar;363;519.38;Alex Rojas;Huancayo;Nuevo;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2023;7;July;2023-07
4747;2023-12-16;2;187;1;6;3;1150.48;670;5;3278.87;2010;1268.87;Mouse;Tecnología;670;1150.48;Jorge Castro;Arequipa;Premium;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2023;12;December;2023-12
4748;2023-11-22;23;491;4;9;4;1081.01;680;0;4324.04;2720;1604.04;Crema facial;Belleza;680;1081.01;Carlos Mendoza;Lima;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;11;November;2023-11
4749;2024-08-15;15;281;5;10;1;74.85;55;10;67.36;55;12.36;Zapatillas;Moda;55;74.85;Valeria Mendoza;Lima;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2024;8;August;2024-08
4750;2025-04-07;3;17;5;10;1;212.75;123;5;202.11;123;79.11;Teclado;Tecnología;123;212.75;Valeria Flores;Arequipa;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2025;4;April;2025-04
4751;2023-08-09;20;178;3;8;3;479.99;293;10;1295.97;879;416.97;Tomatodo;Deportes;293;479.99;Jorge Castro;Cusco;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2023;8;August;2023-08
4752;2023-06-26;26;217;4;9;1;835.82;478;0;835.82;478;357.82;Set maquillaje;Belleza;478;835.82;Ana Quispe;Arequipa;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;6;June;2023-06
4753;2023-08-26;20;407;5;15;1;479.99;293;0;479.99;293;186.99;Tomatodo;Deportes;293;479.99;María García;Cusco;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2023;8;August;2023-08
4754;2024-08-29;19;104;2;12;5;244.74;140;15;1040.14;700;340.14;Mat yoga;Deportes;140;244.74;Jorge Ramírez;Trujillo;Frecuente;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2024;8;August;2024-08
4755;2025-10-12;19;201;1;6;2;244.74;140;0;489.48;280;209.48;Mat yoga;Deportes;140;244.74;María Ramírez;Trujillo;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2025;10;October;2025-10
4756;2023-04-07;12;316;5;10;5;181.86;114;0;909.3;570;339.3;Casaca;Moda;114;181.86;Diego Quispe;Lima;Premium;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2023;4;April;2023-04
4757;2025-07-10;5;143;2;2;1;69.39;47;0;69.39;47;22.39;Smartwatch;Tecnología;47;69.39;Diego García;Arequipa;Nuevo;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2025;7;July;2025-07
4758;2023-03-28;8;485;1;1;3;919.26;614;0;2757.78;1842;915.78;Organizador;Hogar;614;919.26;Alex Flores;Cusco;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2023;3;March;2023-03
4759;2024-08-09;2;458;5;15;2;1150.48;670;0;2300.96;1340;960.96;Mouse;Tecnología;670;1150.48;Carlos Flores;Arequipa;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2024;8;August;2024-08
4760;2025-09-16;17;500;4;4;5;439.51;310;5;2087.67;1550;537.67;Pelota;Deportes;310;439.51;María Quispe;Trujillo;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2025;9;September;2025-09
4761;2024-07-13;5;210;3;3;3;69.39;47;0;208.17;141;67.17;Smartwatch;Tecnología;47;69.39;Luis Quispe;Huancayo;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2024;7;July;2024-07
4762;2025-05-08;26;451;1;11;2;835.82;478;5;1588.06;956;632.06;Set maquillaje;Belleza;478;835.82;Jorge Flores;Huancayo;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2025;5;May;2025-05
4763;2023-04-04;11;494;2;12;2;519.38;363;15;882.95;726;156.95;Juego de sábanas;Hogar;363;519.38;Diego Torres;Trujillo;Nuevo;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2023;4;April;2023-04
4764;2024-02-09;7;410;1;6;1;522.78;346;0;522.78;346;176.78;Lámpara;Hogar;346;522.78;Luis Castro;Lima;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2024;2;February;2024-02
4765;2023-08-19;13;179;5;5;2;770.23;523;5;1463.44;1046;417.44;Polo;Moda;523;770.23;Valeria García;Cusco;Premium;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2023;8;August;2023-08
4766;2025-04-06;7;315;1;1;2;522.78;346;0;1045.56;692;353.56;Lámpara;Hogar;346;522.78;Valeria Mendoza;Arequipa;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;4;April;2025-04
4767;2025-11-27;10;278;1;1;2;1154.83;660;0;2309.66;1320;989.66;Mesa auxiliar;Hogar;660;1154.83;Carlos Flores;Huancayo;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;11;November;2025-11
4768;2024-03-27;26;167;1;1;3;835.82;478;0;2507.46;1434;1073.46;Set maquillaje;Belleza;478;835.82;Valeria Flores;Trujillo;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2024;3;March;2024-03
4769;2023-09-16;20;88;4;14;1;479.99;293;15;407.99;293;114.99;Tomatodo;Deportes;293;479.99;María Quispe;Arequipa;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;9;September;2023-09
4770;2023-04-05;2;353;1;6;2;1150.48;670;10;2070.86;1340;730.86;Mouse;Tecnología;670;1150.48;Lucía Flores;Cusco;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2023;4;April;2023-04
4771;2025-03-16;11;50;5;10;3;519.38;363;15;1324.42;1089;235.42;Juego de sábanas;Hogar;363;519.38;Ana Mendoza;Lima;Premium;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2025;3;March;2025-03
4772;2023-06-09;15;499;2;12;2;74.85;55;0;149.7;110;39.7;Zapatillas;Moda;55;74.85;María Castro;Arequipa;Nuevo;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2023;6;June;2023-06
4773;2025-04-20;17;122;3;13;4;439.51;310;0;1758.04;1240;518.04;Pelota;Deportes;310;439.51;María García;Lima;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2025;4;April;2025-04
4774;2025-06-02;19;37;1;6;4;244.74;140;0;978.96;560;418.96;Mat yoga;Deportes;140;244.74;Diego Torres;Cusco;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2025;6;June;2025-06
4775;2025-04-13;18;79;2;12;4;377.84;282;0;1511.36;1128;383.36;Mancuernas;Deportes;282;377.84;Carlos Quispe;Arequipa;Frecuente;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;4;April;2025-04
4776;2025-09-06;9;260;2;12;5;316.86;233;15;1346.66;1165;181.66;Silla;Hogar;233;316.86;María Flores;Trujillo;Frecuente;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;9;September;2025-09
4777;2024-10-23;5;112;3;13;2;69.39;47;0;138.78;94;44.78;Smartwatch;Tecnología;47;69.39;Lucía Torres;Arequipa;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2024;10;October;2024-10
4778;2024-12-11;22;402;5;10;3;96.8;77;0;290.4;231;59.4;Perfume;Belleza;77;96.8;Diego Castro;Lima;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2024;12;December;2024-12
4779;2025-08-03;12;278;1;1;3;181.86;114;0;545.58;342;203.58;Casaca;Moda;114;181.86;Carlos Flores;Huancayo;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;8;August;2025-08
4780;2023-02-20;12;475;4;9;4;181.86;114;0;727.44;456;271.44;Casaca;Moda;114;181.86;Diego Ramírez;Cusco;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;2;February;2023-02
4781;2023-12-09;23;419;4;4;1;1081.01;680;0;1081.01;680;401.01;Crema facial;Belleza;680;1081.01;Carlos Rojas;Cusco;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2023;12;December;2023-12
4782;2025-04-09;17;184;4;9;5;439.51;310;10;1977.8;1550;427.8;Pelota;Deportes;310;439.51;Alex Quispe;Huancayo;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2025;4;April;2025-04
4783;2023-09-24;19;66;4;9;3;244.74;140;0;734.22;420;314.22;Mat yoga;Deportes;140;244.74;María García;Cusco;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;9;September;2023-09
4784;2025-07-11;22;167;1;6;2;96.8;77;10;174.24;154;20.24;Perfume;Belleza;77;96.8;Valeria Flores;Trujillo;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2025;7;July;2025-07
4785;2025-03-11;9;402;2;2;3;316.86;233;0;950.58;699;251.58;Silla;Hogar;233;316.86;Diego Castro;Lima;Nuevo;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2025;3;March;2025-03
4786;2023-10-14;14;387;2;2;2;361.58;231;5;687.0;462;225.0;Jean;Moda;231;361.58;Luis Flores;Huancayo;Frecuente;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;10;October;2023-10
4787;2024-06-07;25;359;3;13;2;978.48;682;0;1956.96;1364;592.96;Plancha cabello;Belleza;682;978.48;Luis Quispe;Cusco;Premium;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2024;6;June;2024-06
4788;2025-05-31;2;143;1;11;4;1150.48;670;15;3911.63;2680;1231.63;Mouse;Tecnología;670;1150.48;Diego García;Arequipa;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2025;5;May;2025-05
4789;2023-02-12;9;458;5;15;4;316.86;233;5;1204.07;932;272.07;Silla;Hogar;233;316.86;Carlos Flores;Arequipa;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2023;2;February;2023-02
4790;2023-09-07;15;167;5;5;5;74.85;55;15;318.11;275;43.11;Zapatillas;Moda;55;74.85;Valeria Flores;Trujillo;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2023;9;September;2023-09
4791;2025-10-12;7;301;3;8;2;522.78;346;10;941.0;692;249.0;Lámpara;Hogar;346;522.78;Valeria Ramírez;Huancayo;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2025;10;October;2025-10
4792;2024-11-05;17;400;4;14;5;439.51;310;15;1867.92;1550;317.92;Pelota;Deportes;310;439.51;Camila Flores;Arequipa;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2024;11;November;2024-11
4793;2023-09-12;18;491;3;8;3;377.84;282;0;1133.52;846;287.52;Mancuernas;Deportes;282;377.84;Carlos Mendoza;Lima;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2023;9;September;2023-09
4794;2024-11-10;23;483;5;10;1;1081.01;680;0;1081.01;680;401.01;Crema facial;Belleza;680;1081.01;Camila Ramírez;Trujillo;Premium;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2024;11;November;2024-11
4795;2023-01-02;18;24;5;15;5;377.84;282;15;1605.82;1410;195.82;Mancuernas;Deportes;282;377.84;Diego García;Arequipa;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2023;1;January;2023-01
4796;2025-02-22;9;256;3;8;5;316.86;233;5;1505.09;1165;340.09;Silla;Hogar;233;316.86;Valeria García;Lima;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2025;2;February;2025-02
4797;2023-08-09;1;383;3;8;1;242.37;174;5;230.25;174;56.25;Audífonos;Tecnología;174;242.37;Ana Quispe;Cusco;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2023;8;August;2023-08
4798;2024-05-06;11;482;2;2;4;519.38;363;5;1973.64;1452;521.64;Juego de sábanas;Hogar;363;519.38;Carlos García;Arequipa;Nuevo;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2024;5;May;2024-05
4799;2025-01-02;6;345;4;9;2;125.45;96;0;250.9;192;58.9;Parlante;Tecnología;96;125.45;Valeria Ramírez;Lima;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2025;1;January;2025-01
4800;2023-10-03;15;403;4;14;4;74.85;55;0;299.4;220;79.4;Zapatillas;Moda;55;74.85;María Quispe;Cusco;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;10;October;2023-10
4801;2025-01-10;13;451;2;12;3;770.23;523;15;1964.09;1569;395.09;Polo;Moda;523;770.23;Jorge Flores;Huancayo;Nuevo;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;1;January;2025-01
4802;2023-03-08;20;133;5;10;1;479.99;293;5;455.99;293;162.99;Tomatodo;Deportes;293;479.99;Luis Castro;Lima;Premium;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2023;3;March;2023-03
4803;2023-11-24;15;361;4;14;2;74.85;55;0;149.7;110;39.7;Zapatillas;Moda;55;74.85;Carlos Torres;Trujillo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;11;November;2023-11
4804;2023-05-17;3;183;4;14;5;212.75;123;5;1010.56;615;395.56;Teclado;Tecnología;123;212.75;Jorge Torres;Trujillo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;5;May;2023-05
4805;2024-06-05;5;500;5;5;5;69.39;47;0;346.95;235;111.95;Smartwatch;Tecnología;47;69.39;María Quispe;Trujillo;Premium;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2024;6;June;2024-06
4806;2025-12-06;19;383;2;7;5;244.74;140;10;1101.33;700;401.33;Mat yoga;Deportes;140;244.74;Ana Quispe;Cusco;Nuevo;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2025;12;December;2025-12
4807;2025-09-19;7;446;1;1;4;522.78;346;10;1882.01;1384;498.01;Lámpara;Hogar;346;522.78;María Rojas;Lima;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;9;September;2025-09
4808;2024-01-25;11;72;2;7;3;519.38;363;5;1480.23;1089;391.23;Juego de sábanas;Hogar;363;519.38;Camila Castro;Trujillo;Frecuente;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2024;1;January;2024-01
4809;2023-02-01;23;302;4;9;5;1081.01;680;5;5134.8;3400;1734.8;Crema facial;Belleza;680;1081.01;Valeria Rojas;Lima;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;2;February;2023-02
4810;2024-01-04;4;202;2;7;1;1059.28;606;5;1006.32;606;400.32;Monitor;Tecnología;606;1059.28;Diego Flores;Huancayo;Nuevo;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2024;1;January;2024-01
4811;2024-08-08;11;255;3;8;1;519.38;363;0;519.38;363;156.38;Juego de sábanas;Hogar;363;519.38;Diego Flores;Cusco;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2024;8;August;2024-08
4812;2023-10-02;18;443;2;12;4;377.84;282;5;1435.79;1128;307.79;Mancuernas;Deportes;282;377.84;Carlos Quispe;Huancayo;Premium;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2023;10;October;2023-10
4813;2025-05-29;8;60;3;3;1;919.26;614;15;781.37;614;167.37;Organizador;Hogar;614;919.26;Lucía Castro;Lima;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2025;5;May;2025-05
4814;2023-04-03;19;12;1;6;3;244.74;140;0;734.22;420;314.22;Mat yoga;Deportes;140;244.74;Alex Quispe;Lima;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2023;4;April;2023-04
4815;2025-07-04;24;181;1;1;1;405.54;306;0;405.54;306;99.54;Shampoo;Belleza;306;405.54;Alex Rojas;Arequipa;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;7;July;2025-07
4816;2023-04-07;20;17;1;1;3;479.99;293;0;1439.97;879;560.97;Tomatodo;Deportes;293;479.99;Valeria Flores;Arequipa;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2023;4;April;2023-04
4817;2024-11-23;2;473;3;13;2;1150.48;670;5;2185.91;1340;845.91;Mouse;Tecnología;670;1150.48;Luis Flores;Lima;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2024;11;November;2024-11
4818;2024-08-31;20;201;1;6;5;479.99;293;5;2279.95;1465;814.95;Tomatodo;Deportes;293;479.99;María Ramírez;Trujillo;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2024;8;August;2024-08
4819;2023-08-27;12;118;4;14;3;181.86;114;10;491.02;342;149.02;Casaca;Moda;114;181.86;Camila Torres;Lima;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;8;August;2023-08
4820;2024-04-08;19;105;3;8;4;244.74;140;0;978.96;560;418.96;Mat yoga;Deportes;140;244.74;Lucía Ramírez;Huancayo;Premium;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2024;4;April;2024-04
4821;2023-03-05;11;459;1;11;1;519.38;363;0;519.38;363;156.38;Juego de sábanas;Hogar;363;519.38;Jorge Ramírez;Huancayo;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2023;3;March;2023-03
4822;2023-07-19;21;482;1;6;4;382.02;244;0;1528.08;976;552.08;Bicicleta estática;Deportes;244;382.02;Carlos García;Arequipa;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2023;7;July;2023-07
4823;2024-02-17;20;137;1;1;4;479.99;293;0;1919.96;1172;747.96;Tomatodo;Deportes;293;479.99;Alex Rojas;Huancayo;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2024;2;February;2024-02
4824;2024-04-20;1;121;5;10;3;242.37;174;10;654.4;522;132.4;Audífonos;Tecnología;174;242.37;Lucía Quispe;Arequipa;Premium;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2024;4;April;2024-04
4825;2023-06-28;2;38;2;12;4;1150.48;670;0;4601.92;2680;1921.92;Mouse;Tecnología;670;1150.48;Ana Rojas;Huancayo;Premium;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2023;6;June;2023-06
4826;2025-04-25;17;209;5;10;4;439.51;310;10;1582.24;1240;342.24;Pelota;Deportes;310;439.51;Carlos Flores;Lima;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2025;4;April;2025-04
4827;2025-07-27;22;19;2;7;5;96.8;77;0;484.0;385;99.0;Perfume;Belleza;77;96.8;María Castro;Trujillo;Nuevo;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2025;7;July;2025-07
4828;2024-12-22;25;367;1;11;1;978.48;682;15;831.71;682;149.71;Plancha cabello;Belleza;682;978.48;Ana Castro;Arequipa;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2024;12;December;2024-12
4829;2023-06-15;13;116;2;2;3;770.23;523;0;2310.69;1569;741.69;Polo;Moda;523;770.23;Alex Castro;Huancayo;Nuevo;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;6;June;2023-06
4830;2023-04-18;21;230;2;12;1;382.02;244;10;343.82;244;99.82;Bicicleta estática;Deportes;244;382.02;Carlos Mendoza;Huancayo;Frecuente;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2023;4;April;2023-04
4831;2023-01-06;17;32;4;4;4;439.51;310;0;1758.04;1240;518.04;Pelota;Deportes;310;439.51;Carlos Castro;Huancayo;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2023;1;January;2023-01
